'Constraint';'Template';'Activation';'Target';'Confidence';'Coverage';'Support';'Trace confidence';'Trace coverage';'Trace support';'Marked for exclusion';'Below thresholds';'Redudant';'Conflicting'
'NotSuccession(Declaration REJECTED by PRE_APPROVER, End trip)';'NotSuccession';'[Declaration REJECTED by PRE_APPROVER]';'[End trip]';0.997;0.091;0.090;0.011;1.000;0.011;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by PRE_APPROVER, Payment Handled)';'NotChainSuccession';'[Declaration REJECTED by PRE_APPROVER]';'[Payment Handled]';1.000;0.087;0.087;0.013;0.961;0.013;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by PRE_APPROVER, Permit APPROVED by ADMINISTRATION)';'NotCoExistence';'[Declaration REJECTED by PRE_APPROVER]';'[Permit APPROVED by ADMINISTRATION]';1.000;0.068;0.068;0.017;0.747;0.013;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by PRE_APPROVER, Permit APPROVED by BUDGET OWNER)';'NotCoExistence';'[Declaration REJECTED by PRE_APPROVER]';'[Permit APPROVED by BUDGET OWNER]';1.000;0.026;0.026;0.045;0.283;0.013;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by PRE_APPROVER, Permit APPROVED by PRE_APPROVER)';'NotSuccession';'[Declaration REJECTED by PRE_APPROVER]';'[Permit APPROVED by PRE_APPROVER]';1.000;0.009;0.009;0.153;0.083;0.013;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by PRE_APPROVER, Permit APPROVED by SUPERVISOR)';'NotCoExistence';'[Declaration REJECTED by PRE_APPROVER]';'[Permit APPROVED by SUPERVISOR]';0.992;0.010;0.010;0.110;0.111;0.012;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by PRE_APPROVER, Permit FINAL_APPROVED by DIRECTOR)';'NotCoExistence';'[Declaration REJECTED by PRE_APPROVER]';'[Permit FINAL_APPROVED by DIRECTOR]';0.992;0.010;0.010;0.110;0.111;0.012;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by PRE_APPROVER, Permit FINAL_APPROVED by SUPERVISOR)';'NotSuccession';'[Declaration REJECTED by PRE_APPROVER]';'[Permit FINAL_APPROVED by SUPERVISOR]';1.000;0.076;0.076;0.015;0.834;0.013;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by PRE_APPROVER, Permit SUBMITTED by EMPLOYEE)';'NotSuccession';'[Declaration REJECTED by PRE_APPROVER]';'[Permit SUBMITTED by EMPLOYEE]';1.000;0.088;0.088;0.014;0.932;0.013;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by PRE_APPROVER, Request Payment)';'NotChainSuccession';'[Declaration REJECTED by PRE_APPROVER]';'[Request Payment]';1.000;0.087;0.087;0.013;0.960;0.013;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration REJECTED by PRE_APPROVER, Send Reminder)';'NotCoExistence';'[Declaration REJECTED by PRE_APPROVER]';'[Send Reminder]';1.000;0.007;0.007;0.168;0.076;0.013;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by PRE_APPROVER, Start trip)';'NotSuccession';'[Declaration REJECTED by PRE_APPROVER]';'[Start trip]';0.998;0.091;0.090;0.011;1.000;0.011;FALSE;FALSE;FALSE;FALSE
'AtMost1(Declaration REJECTED by SUPERVISOR)';'AtMost1';'';'[Declaration REJECTED by SUPERVISOR]';0.999;0.089;0.089;0.999;1.000;0.999;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by SUPERVISOR, Declaration APPROVED by ADMINISTRATION)';'NotChainSuccession';'[Declaration REJECTED by SUPERVISOR]';'[Declaration APPROVED by ADMINISTRATION]';1.000;0.072;0.072;0.025;0.767;0.019;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by SUPERVISOR, Declaration APPROVED by BUDGET OWNER)';'NotChainSuccession';'[Declaration REJECTED by SUPERVISOR]';'[Declaration APPROVED by BUDGET OWNER]';1.000;0.027;0.027;0.064;0.296;0.019;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by SUPERVISOR, Declaration APPROVED by PRE_APPROVER)';'NotChainSuccession';'[Declaration REJECTED by SUPERVISOR]';'[Declaration APPROVED by PRE_APPROVER]';1.000;0.010;0.010;0.184;0.103;0.019;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by SUPERVISOR, Declaration APPROVED by SUPERVISOR)';'NotChainSuccession';'[Declaration REJECTED by SUPERVISOR]';'[Declaration APPROVED by SUPERVISOR]';1.000;0.005;0.005;0.339;0.056;0.019;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by SUPERVISOR, Declaration FINAL_APPROVED by DIRECTOR)';'NotChainSuccession';'[Declaration REJECTED by SUPERVISOR]';'[Declaration FINAL_APPROVED by DIRECTOR]';1.000;0.005;0.005;0.341;0.056;0.019;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by SUPERVISOR, Declaration FINAL_APPROVED by SUPERVISOR)';'NotChainSuccession';'[Declaration REJECTED by SUPERVISOR]';'[Declaration FINAL_APPROVED by SUPERVISOR]';1.000;0.085;0.085;0.020;0.928;0.019;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by SUPERVISOR, Declaration REJECTED by ADMINISTRATION)';'NotSuccession';'[Declaration REJECTED by SUPERVISOR]';'[Declaration REJECTED by ADMINISTRATION]';0.992;0.023;0.023;0.086;0.215;0.018;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by SUPERVISOR, Declaration SUBMITTED by EMPLOYEE)';'NotChainSuccession';'[Declaration REJECTED by SUPERVISOR]';'[Declaration SUBMITTED by EMPLOYEE]';0.999;0.114;0.114;0.019;0.989;0.019;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by SUPERVISOR, End trip)';'NotSuccession';'[Declaration REJECTED by SUPERVISOR]';'[End trip]';0.996;0.091;0.091;0.017;1.000;0.017;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by SUPERVISOR, Payment Handled)';'NotChainSuccession';'[Declaration REJECTED by SUPERVISOR]';'[Payment Handled]';1.000;0.087;0.087;0.020;0.962;0.019;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by SUPERVISOR, Permit APPROVED by ADMINISTRATION)';'NotSuccession';'[Declaration REJECTED by SUPERVISOR]';'[Permit APPROVED by ADMINISTRATION]';1.000;0.069;0.069;0.026;0.740;0.019;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by SUPERVISOR, Permit APPROVED by BUDGET OWNER)';'NotSuccession';'[Declaration REJECTED by SUPERVISOR]';'[Permit APPROVED by BUDGET OWNER]';1.000;0.026;0.026;0.066;0.285;0.019;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by SUPERVISOR, Permit APPROVED by PRE_APPROVER)';'NotSuccession';'[Declaration REJECTED by SUPERVISOR]';'[Permit APPROVED by PRE_APPROVER]';1.000;0.009;0.009;0.193;0.098;0.019;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by SUPERVISOR, Permit APPROVED by SUPERVISOR)';'NotSuccession';'[Declaration REJECTED by SUPERVISOR]';'[Permit APPROVED by SUPERVISOR]';1.000;0.011;0.011;0.165;0.115;0.019;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by SUPERVISOR, Permit FINAL_APPROVED by DIRECTOR)';'NotSuccession';'[Declaration REJECTED by SUPERVISOR]';'[Permit FINAL_APPROVED by DIRECTOR]';1.000;0.011;0.011;0.165;0.115;0.019;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by SUPERVISOR, Permit FINAL_APPROVED by SUPERVISOR)';'NotSuccession';'[Declaration REJECTED by SUPERVISOR]';'[Permit FINAL_APPROVED by SUPERVISOR]';1.000;0.076;0.076;0.023;0.837;0.019;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by SUPERVISOR, Permit SUBMITTED by EMPLOYEE)';'NotSuccession';'[Declaration REJECTED by SUPERVISOR]';'[Permit SUBMITTED by EMPLOYEE]';1.000;0.088;0.088;0.020;0.932;0.019;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration REJECTED by SUPERVISOR, Request Payment)';'NotChainSuccession';'[Declaration REJECTED by SUPERVISOR]';'[Request Payment]';1.000;0.087;0.087;0.020;0.961;0.019;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by SUPERVISOR, Send Reminder)';'NotSuccession';'[Declaration REJECTED by SUPERVISOR]';'[Send Reminder]';1.000;0.008;0.008;0.234;0.081;0.019;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration REJECTED by SUPERVISOR, Start trip)';'NotSuccession';'[Declaration REJECTED by SUPERVISOR]';'[Start trip]';0.997;0.091;0.091;0.017;1.000;0.017;FALSE;FALSE;FALSE;FALSE
'AtMost1(Declaration SAVED by EMPLOYEE)';'AtMost1';'';'[Declaration SAVED by EMPLOYEE]';1.000;0.089;0.089;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration SAVED by EMPLOYEE, Declaration APPROVED by ADMINISTRATION)';'NotCoExistence';'[Declaration SAVED by EMPLOYEE]';'[Declaration APPROVED by ADMINISTRATION]';1.000;0.071;0.071;0.015;0.774;0.012;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration SAVED by EMPLOYEE, Declaration APPROVED by BUDGET OWNER)';'NotCoExistence';'[Declaration SAVED by EMPLOYEE]';'[Declaration APPROVED by BUDGET OWNER]';1.000;0.026;0.026;0.040;0.293;0.012;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration SAVED by EMPLOYEE, Declaration APPROVED by PRE_APPROVER)';'NotCoExistence';'[Declaration SAVED by EMPLOYEE]';'[Declaration APPROVED by PRE_APPROVER]';1.000;0.010;0.010;0.118;0.098;0.012;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration SAVED by EMPLOYEE, Declaration FINAL_APPROVED by SUPERVISOR)';'NotCoExistence';'[Declaration SAVED by EMPLOYEE]';'[Declaration FINAL_APPROVED by SUPERVISOR]';1.000;0.085;0.085;0.012;0.936;0.012;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration SAVED by EMPLOYEE, Declaration REJECTED by ADMINISTRATION)';'NotCoExistence';'[Declaration SAVED by EMPLOYEE]';'[Declaration REJECTED by ADMINISTRATION]';0.998;0.023;0.022;0.054;0.211;0.011;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration SAVED by EMPLOYEE, Declaration REJECTED by EMPLOYEE)';'NotCoExistence';'[Declaration SAVED by EMPLOYEE]';'[Declaration REJECTED by EMPLOYEE]';0.998;0.026;0.026;0.048;0.241;0.011;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration SAVED by EMPLOYEE, Declaration SUBMITTED by EMPLOYEE)';'NotCoExistence';'[Declaration SAVED by EMPLOYEE]';'[Declaration SUBMITTED by EMPLOYEE]';1.000;0.113;0.113;0.011;1.000;0.011;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration SAVED by EMPLOYEE, End trip)';'NotSuccession';'[Declaration SAVED by EMPLOYEE]';'[End trip]';0.994;0.090;0.090;0.009;1.000;0.009;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration SAVED by EMPLOYEE, Payment Handled)';'NotCoExistence';'[Declaration SAVED by EMPLOYEE]';'[Payment Handled]';1.000;0.087;0.087;0.012;0.971;0.012;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration SAVED by EMPLOYEE, Permit APPROVED by ADMINISTRATION)';'NotSuccession';'[Declaration SAVED by EMPLOYEE]';'[Permit APPROVED by ADMINISTRATION]';1.000;0.068;0.068;0.016;0.738;0.012;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration SAVED by EMPLOYEE, Permit APPROVED by BUDGET OWNER)';'NotSuccession';'[Declaration SAVED by EMPLOYEE]';'[Permit APPROVED by BUDGET OWNER]';1.000;0.025;0.025;0.042;0.279;0.012;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration SAVED by EMPLOYEE, Permit APPROVED by PRE_APPROVER)';'NotCoExistence';'[Declaration SAVED by EMPLOYEE]';'[Permit APPROVED by PRE_APPROVER]';0.997;0.008;0.008;0.124;0.093;0.011;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration SAVED by EMPLOYEE, Permit APPROVED by SUPERVISOR)';'NotSuccession';'[Declaration SAVED by EMPLOYEE]';'[Permit APPROVED by SUPERVISOR]';1.000;0.010;0.010;0.107;0.109;0.012;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration SAVED by EMPLOYEE, Permit FINAL_APPROVED by DIRECTOR)';'NotSuccession';'[Declaration SAVED by EMPLOYEE]';'[Permit FINAL_APPROVED by DIRECTOR]';1.000;0.010;0.010;0.107;0.109;0.012;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration SAVED by EMPLOYEE, Permit FINAL_APPROVED by SUPERVISOR)';'NotSuccession';'[Declaration SAVED by EMPLOYEE]';'[Permit FINAL_APPROVED by SUPERVISOR]';1.000;0.076;0.076;0.014;0.835;0.012;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration SAVED by EMPLOYEE, Permit SUBMITTED by EMPLOYEE)';'NotSuccession';'[Declaration SAVED by EMPLOYEE]';'[Permit SUBMITTED by EMPLOYEE]';1.000;0.088;0.088;0.012;0.932;0.012;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration SAVED by EMPLOYEE, Request Payment)';'NotCoExistence';'[Declaration SAVED by EMPLOYEE]';'[Request Payment]';1.000;0.087;0.087;0.012;0.970;0.012;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration SAVED by EMPLOYEE, Send Reminder)';'NotSuccession';'[Declaration SAVED by EMPLOYEE]';'[Send Reminder]';1.000;0.007;0.007;0.161;0.072;0.012;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration SAVED by EMPLOYEE, Start trip)';'NotSuccession';'[Declaration SAVED by EMPLOYEE]';'[Start trip]';0.995;0.090;0.090;0.009;1.000;0.009;FALSE;FALSE;FALSE;FALSE
'AtMost3(Declaration SUBMITTED by EMPLOYEE)';'AtMost3';'';'[Declaration SUBMITTED by EMPLOYEE]';0.994;0.089;0.089;0.994;1.000;0.994;FALSE;FALSE;FALSE;FALSE
'NotPrecedence(Declaration APPROVED by PRE_APPROVER, Declaration SUBMITTED by EMPLOYEE)';'NotPrecedence';'[Declaration SUBMITTED by EMPLOYEE]';'[Declaration APPROVED by PRE_APPROVER]';0.992;0.112;0.111;0.992;0.989;0.980;FALSE;FALSE;FALSE;FALSE
'NotPrecedence(Declaration REJECTED by PRE_APPROVER, Declaration SUBMITTED by EMPLOYEE)';'NotPrecedence';'[Declaration SUBMITTED by EMPLOYEE]';'[Declaration REJECTED by PRE_APPROVER]';0.990;0.112;0.111;0.989;0.989;0.977;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration SUBMITTED by EMPLOYEE, Declaration APPROVED by BUDGET OWNER)';'NotChainSuccession';'[Declaration SUBMITTED by EMPLOYEE]';'[Declaration APPROVED by BUDGET OWNER]';1.000;0.138;0.138;1.000;0.989;0.989;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration SUBMITTED by EMPLOYEE, Declaration FINAL_APPROVED by DIRECTOR)';'NotChainSuccession';'[Declaration SUBMITTED by EMPLOYEE]';'[Declaration FINAL_APPROVED by DIRECTOR]';1.000;0.116;0.116;1.000;0.989;0.989;FALSE;FALSE;FALSE;FALSE
'NotResponse(Declaration SUBMITTED by EMPLOYEE, Declaration REJECTED by BUDGET OWNER)';'NotResponse';'[Declaration SUBMITTED by EMPLOYEE]';'[Declaration REJECTED by BUDGET OWNER]';0.993;0.112;0.111;0.994;0.989;0.982;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration SUBMITTED by EMPLOYEE, Declaration REJECTED by BUDGET OWNER)';'NotChainSuccession';'[Declaration SUBMITTED by EMPLOYEE]';'[Declaration REJECTED by BUDGET OWNER]';1.000;0.113;0.113;1.000;0.989;0.989;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration SUBMITTED by EMPLOYEE, Declaration REJECTED by DIRECTOR)';'NotCoExistence';'[Declaration SUBMITTED by EMPLOYEE]';'[Declaration REJECTED by DIRECTOR]';0.998;0.112;0.112;0.999;0.989;0.988;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration SUBMITTED by EMPLOYEE, Declaration REJECTED by EMPLOYEE)';'NotChainSuccession';'[Declaration SUBMITTED by EMPLOYEE]';'[Declaration REJECTED by EMPLOYEE]';0.999;0.137;0.137;1.000;0.989;0.989;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration SUBMITTED by EMPLOYEE, Declaration REJECTED by MISSING)';'NotChainSuccession';'[Declaration SUBMITTED by EMPLOYEE]';'[Declaration REJECTED by MISSING]';1.000;0.114;0.114;1.000;0.989;0.989;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration SUBMITTED by EMPLOYEE, Declaration REJECTED by SUPERVISOR)';'NotChainSuccession';'[Declaration SUBMITTED by EMPLOYEE]';'[Declaration REJECTED by SUPERVISOR]';0.997;0.114;0.114;1.000;0.989;0.988;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration SUBMITTED by EMPLOYEE, Declaration SAVED by EMPLOYEE)';'NotCoExistence';'[Declaration SUBMITTED by EMPLOYEE]';'[Declaration SAVED by EMPLOYEE]';1.000;0.113;0.113;0.988;1.000;0.988;FALSE;FALSE;FALSE;FALSE
'CoExistence(Declaration SUBMITTED by EMPLOYEE, End trip)';'CoExistence';'[Declaration SUBMITTED by EMPLOYEE]';'[End trip]';0.995;0.202;0.201;0.989;1.000;0.989;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration SUBMITTED by EMPLOYEE, End trip)';'NotChainSuccession';'[Declaration SUBMITTED by EMPLOYEE]';'[End trip]';0.992;0.202;0.200;0.981;1.000;0.981;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration SUBMITTED by EMPLOYEE, Payment Handled)';'NotChainSuccession';'[Declaration SUBMITTED by EMPLOYEE]';'[Payment Handled]';1.000;0.198;0.198;1.000;0.989;0.989;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration SUBMITTED by EMPLOYEE, Permit APPROVED by ADMINISTRATION)';'NotSuccession';'[Declaration SUBMITTED by EMPLOYEE]';'[Permit APPROVED by ADMINISTRATION]';1.000;0.179;0.179;0.992;0.997;0.989;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration SUBMITTED by EMPLOYEE, Permit APPROVED by BUDGET OWNER)';'NotSuccession';'[Declaration SUBMITTED by EMPLOYEE]';'[Permit APPROVED by BUDGET OWNER]';1.000;0.137;0.137;0.997;0.991;0.989;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration SUBMITTED by EMPLOYEE, Permit APPROVED by PRE_APPROVER)';'NotSuccession';'[Declaration SUBMITTED by EMPLOYEE]';'[Permit APPROVED by PRE_APPROVER]';1.000;0.120;0.120;1.000;0.989;0.988;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration SUBMITTED by EMPLOYEE, Permit APPROVED by SUPERVISOR)';'NotSuccession';'[Declaration SUBMITTED by EMPLOYEE]';'[Permit APPROVED by SUPERVISOR]';1.000;0.121;0.121;0.999;0.990;0.989;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration SUBMITTED by EMPLOYEE, Permit FINAL_APPROVED by DIRECTOR)';'NotSuccession';'[Declaration SUBMITTED by EMPLOYEE]';'[Permit FINAL_APPROVED by DIRECTOR]';1.000;0.121;0.121;0.999;0.990;0.989;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration SUBMITTED by EMPLOYEE, Permit FINAL_APPROVED by SUPERVISOR)';'NotSuccession';'[Declaration SUBMITTED by EMPLOYEE]';'[Permit FINAL_APPROVED by SUPERVISOR]';1.000;0.187;0.187;0.991;0.997;0.988;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration SUBMITTED by EMPLOYEE, Permit REJECTED by ADMINISTRATION)';'NotSuccession';'[Declaration SUBMITTED by EMPLOYEE]';'[Permit REJECTED by ADMINISTRATION]';1.000;0.113;0.113;1.000;0.989;0.989;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration SUBMITTED by EMPLOYEE, Permit REJECTED by BUDGET OWNER)';'NotCoExistence';'[Declaration SUBMITTED by EMPLOYEE]';'[Permit REJECTED by BUDGET OWNER]';0.991;0.113;0.112;0.995;0.989;0.984;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration SUBMITTED by EMPLOYEE, Permit REJECTED by DIRECTOR)';'NotCoExistence';'[Declaration SUBMITTED by EMPLOYEE]';'[Permit REJECTED by DIRECTOR]';1.000;0.112;0.112;1.000;0.989;0.988;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration SUBMITTED by EMPLOYEE, Permit REJECTED by EMPLOYEE)';'NotSuccession';'[Declaration SUBMITTED by EMPLOYEE]';'[Permit REJECTED by EMPLOYEE]';1.000;0.115;0.115;1.000;0.989;0.989;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration SUBMITTED by EMPLOYEE, Permit REJECTED by MISSING)';'NotCoExistence';'[Declaration SUBMITTED by EMPLOYEE]';'[Permit REJECTED by MISSING]';0.990;0.113;0.112;0.993;0.989;0.982;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(Declaration SUBMITTED by EMPLOYEE, Permit REJECTED by PRE_APPROVER)';'NotCoExistence';'[Declaration SUBMITTED by EMPLOYEE]';'[Permit REJECTED by PRE_APPROVER]';0.993;0.113;0.112;0.996;0.989;0.985;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration SUBMITTED by EMPLOYEE, Permit REJECTED by SUPERVISOR)';'NotSuccession';'[Declaration SUBMITTED by EMPLOYEE]';'[Permit REJECTED by SUPERVISOR]';1.000;0.114;0.114;1.000;0.989;0.989;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration SUBMITTED by EMPLOYEE, Permit SUBMITTED by EMPLOYEE)';'NotSuccession';'[Declaration SUBMITTED by EMPLOYEE]';'[Permit SUBMITTED by EMPLOYEE]';1.000;0.199;0.199;0.990;0.998;0.989;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(Declaration SUBMITTED by EMPLOYEE, Request Payment)';'NotChainSuccession';'[Declaration SUBMITTED by EMPLOYEE]';'[Request Payment]';1.000;0.198;0.198;1.000;0.989;0.989;FALSE;FALSE;FALSE;FALSE
'NotSuccession(Declaration SUBMITTED by EMPLOYEE, Send Reminder)';'NotSuccession';'[Declaration SUBMITTED by EMPLOYEE]';'[Send Reminder]';0.999;0.118;0.118;0.997;0.991;0.988;FALSE;FALSE;FALSE;FALSE
'CoExistence(Declaration SUBMITTED by EMPLOYEE, Start trip)';'CoExistence';'[Declaration SUBMITTED by EMPLOYEE]';'[Start trip]';0.995;0.202;0.201;0.989;1.000;0.989;FALSE;FALSE;FALSE;FALSE
'NotChainResponse(Declaration SUBMITTED by EMPLOYEE, Start trip)';'NotChainResponse';'[Declaration SUBMITTED by EMPLOYEE]';'[Start trip]';0.990;0.112;0.111;0.988;0.989;0.976;FALSE;FALSE;FALSE;FALSE
'AtLeast1(End trip)';'AtLeast1';'';'[End trip]';1.000;0.089;0.089;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'AtMost1(End trip)';'AtMost1';'';'[End trip]';1.000;0.089;0.089;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotPrecedence(Declaration APPROVED by SUPERVISOR, End trip)';'NotPrecedence';'[End trip]';'[Declaration APPROVED by SUPERVISOR]';0.995;0.089;0.089;0.995;1.000;0.995;FALSE;FALSE;FALSE;FALSE
'NotPrecedence(Declaration FINAL_APPROVED by DIRECTOR, End trip)';'NotPrecedence';'[End trip]';'[Declaration FINAL_APPROVED by DIRECTOR]';0.995;0.089;0.089;0.995;1.000;0.995;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(End trip, Declaration APPROVED by BUDGET OWNER)';'NotChainSuccession';'[End trip]';'[Declaration APPROVED by BUDGET OWNER]';0.996;0.115;0.114;0.997;1.000;0.997;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(End trip, Declaration APPROVED by PRE_APPROVER)';'NotChainSuccession';'[End trip]';'[Declaration APPROVED by PRE_APPROVER]';0.998;0.098;0.098;0.999;1.000;0.999;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(End trip, Declaration APPROVED by SUPERVISOR)';'NotChainSuccession';'[End trip]';'[Declaration APPROVED by SUPERVISOR]';1.000;0.093;0.093;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(End trip, Declaration FINAL_APPROVED by DIRECTOR)';'NotChainSuccession';'[End trip]';'[Declaration FINAL_APPROVED by DIRECTOR]';1.000;0.093;0.093;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(End trip, Declaration FINAL_APPROVED by SUPERVISOR)';'NotChainSuccession';'[End trip]';'[Declaration FINAL_APPROVED by SUPERVISOR]';0.993;0.173;0.172;0.993;1.000;0.993;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(End trip, Declaration REJECTED by ADMINISTRATION)';'NotChainSuccession';'[End trip]';'[Declaration REJECTED by ADMINISTRATION]';0.993;0.111;0.110;0.997;1.000;0.997;FALSE;FALSE;FALSE;FALSE
'NotRespondedExistence(End trip, Declaration REJECTED by BUDGET OWNER)';'NotRespondedExistence';'[End trip]';'[Declaration REJECTED by BUDGET OWNER]';0.994;0.089;0.089;0.994;1.000;0.994;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(End trip, Declaration REJECTED by BUDGET OWNER)';'NotChainSuccession';'[End trip]';'[Declaration REJECTED by BUDGET OWNER]';1.000;0.090;0.090;1.000;1.000;1.000;FALSE;FALSE;FALSE;FALSE
'NotCoExistence(End trip, Declaration REJECTED by DIRECTOR)';'NotCoExistence';'[End trip]';'[Declaration REJECTED by DIRECTOR]';0.999;0.089;0.089;0.999;1.000;0.999;FALSE;FALSE;FALSE;FALSE
'NotChainSuccession(End trip, Declaration REJECTED by EMPLOYEE)';'NotChainSuccession';'[End trip]';'[Declaration REJECTED by EMPLOYEE]';0.996;0.114;0.114;0.998;1.000;0.998;FALSE;FALSE;FALSE;FALSE
